"procedureId","name","description","isMandatory","impcParameterOrigId"
3967,"Histopathology",NA,FALSE,23794
3968,"Histopathology",NA,FALSE,23795
3969,"Histopathology",NA,FALSE,23796
3970,"Histopathology",NA,FALSE,23797
3971,"Histopathology",NA,FALSE,23798
3972,"Histopathology",NA,FALSE,23799
3973,"Histopathology",NA,FALSE,23800
3974,"Histopathology",NA,FALSE,23801
3975,"Histopathology",NA,FALSE,23802
3976,"Histopathology",NA,FALSE,23803
3977,"Histopathology",NA,FALSE,23804
3978,"Histopathology",NA,FALSE,23805
3979,"Histopathology",NA,FALSE,23806
3980,"Histopathology",NA,FALSE,23807
3981,"Histopathology",NA,FALSE,23808
3982,"Histopathology",NA,FALSE,23809
3983,"Histopathology",NA,FALSE,23810
3984,"Histopathology",NA,FALSE,23811
3985,"Histopathology",NA,FALSE,23812
3986,"Histopathology",NA,FALSE,23813
3987,"Histopathology",NA,FALSE,23814
3989,"Histopathology",NA,FALSE,23816
3991,"Histopathology",NA,FALSE,23818
3996,"Histopathology",NA,FALSE,23823
3998,"Histopathology",NA,FALSE,23825
4003,"Histopathology",NA,FALSE,23830
4005,"Histopathology",NA,FALSE,23832
4010,"Histopathology",NA,FALSE,23837
4012,"Histopathology",NA,FALSE,23839
4017,"Histopathology",NA,FALSE,23844
4019,"Histopathology",NA,FALSE,23846
4024,"Histopathology",NA,FALSE,23851
4026,"Histopathology",NA,FALSE,23853
4027,"Histopathology",NA,FALSE,23854
4031,"Histopathology",NA,FALSE,23858
4033,"Histopathology",NA,FALSE,23860
4038,"Histopathology",NA,FALSE,23865
4039,"Histopathology",NA,FALSE,23866
4040,"Histopathology",NA,FALSE,23867
4041,"Histopathology",NA,FALSE,23868
4042,"Histopathology",NA,FALSE,23869
4043,"Histopathology",NA,FALSE,23870
4044,"Histopathology",NA,FALSE,23871
4045,"Histopathology",NA,FALSE,23872
4047,"Histopathology",NA,FALSE,23874
4052,"Histopathology",NA,FALSE,23879
4054,"Histopathology",NA,FALSE,23881
4059,"Histopathology",NA,FALSE,23886
4061,"Histopathology",NA,FALSE,23888
4066,"Histopathology",NA,FALSE,23893
4068,"Histopathology",NA,FALSE,23895
4073,"Histopathology",NA,FALSE,23900
4075,"Histopathology",NA,FALSE,23902
4080,"Histopathology",NA,FALSE,23907
4081,"Histopathology",NA,FALSE,23908
4082,"Histopathology",NA,FALSE,23909
4083,"Histopathology",NA,FALSE,23910
4084,"Histopathology",NA,FALSE,23911
4085,"Histopathology",NA,FALSE,23912
4086,"Histopathology",NA,FALSE,23913
4087,"Histopathology",NA,FALSE,23914
4088,"Histopathology",NA,FALSE,23915
4089,"Histopathology",NA,FALSE,23916
4090,"Histopathology",NA,FALSE,23917
4091,"Histopathology",NA,FALSE,23918
4092,"Histopathology",NA,FALSE,23919
4093,"Histopathology",NA,FALSE,23920
4094,"Histopathology",NA,FALSE,23921
4095,"Histopathology",NA,FALSE,23922
4096,"Histopathology",NA,FALSE,23923
4097,"Histopathology",NA,FALSE,23924
4098,"Histopathology",NA,FALSE,23925
4099,"Histopathology",NA,FALSE,23926
4100,"Histopathology",NA,FALSE,23927
4101,"Histopathology",NA,FALSE,23928
4102,"Histopathology",NA,FALSE,23929
4103,"Histopathology",NA,FALSE,23930
4104,"Histopathology",NA,FALSE,23931
4105,"Histopathology",NA,FALSE,23932
4106,"Histopathology",NA,FALSE,23933
4107,"Histopathology",NA,FALSE,23934
4108,"Histopathology",NA,FALSE,23935
4109,"Histopathology",NA,FALSE,23936
4110,"Histopathology",NA,FALSE,23937
4111,"Histopathology",NA,FALSE,23938
4112,"Histopathology",NA,FALSE,23939
4113,"Histopathology",NA,FALSE,23940
4114,"Histopathology",NA,FALSE,23941
4115,"Histopathology",NA,FALSE,23942
4116,"Histopathology",NA,FALSE,23943
4117,"Histopathology",NA,FALSE,23944
4118,"Histopathology",NA,FALSE,23945
4119,"Histopathology",NA,FALSE,23946
4120,"Histopathology",NA,FALSE,23947
4121,"Histopathology",NA,FALSE,23948
4122,"Histopathology",NA,FALSE,23949
4124,"Histopathology",NA,FALSE,23951
4125,"Histopathology",NA,FALSE,23952
4128,"Histopathology",NA,FALSE,23955
4129,"Histopathology",NA,FALSE,23956
4130,"Experimental design","experimental_design",FALSE,90931
4131,"Experimental design","experimental_design",FALSE,90932
4132,"Experimental design","experimental_design",FALSE,90933
4133,"Experimental design","experimental_design",FALSE,90934
4134,"Experimental design","experimental_design",FALSE,90935
4136,"Experimental design","experimental_design",FALSE,90937
4137,"Experimental design","experimental_design",FALSE,90938
4138,"Experimental design","experimental_design",FALSE,90939
4139,"Experimental design","experimental_design",FALSE,90940
4141,"Experimental design","experimental_design",FALSE,90942
4142,"Experimental design","experimental_design",FALSE,90943
4143,"Experimental design","experimental_design",FALSE,90944
4144,"Experimental design","experimental_design",FALSE,90945
4145,"Experimental design","experimental_design",FALSE,90946
4146,"Experimental design","experimental_design",FALSE,90947
4147,"Experimental design","experimental_design",FALSE,90948
4148,"Experimental design","experimental_design",FALSE,91309
4149,"Experimental design","experimental_design",FALSE,91310
4150,"Experimental design","experimental_design",FALSE,91311
4151,"Experimental design","experimental_design",FALSE,91312
4152,"Gross Morphology Placenta E12.5",NA,FALSE,40190
4153,"Gross Morphology Placenta E12.5",NA,FALSE,40191
4154,"Gross Morphology Placenta E12.5",NA,FALSE,40192
4155,"Gross Morphology Placenta E12.5",NA,FALSE,40193
4156,"Gross Morphology Placenta E12.5",NA,FALSE,40194
4157,"Gross Morphology Placenta E12.5",NA,FALSE,40195
4158,"Gross Morphology Placenta E12.5",NA,FALSE,40196
4159,"Gross Morphology Placenta E12.5",NA,FALSE,40197
4160,"Gross Morphology Placenta E12.5",NA,FALSE,40198
4161,"Gross Morphology Placenta E12.5",NA,FALSE,40199
4162,"Gross Morphology Placenta E12.5",NA,FALSE,40200
4163,"Gross Morphology Placenta E12.5",NA,FALSE,40201
4164,"Gross Morphology Placenta E12.5",NA,FALSE,40202
4165,"Gross Morphology Placenta E12.5",NA,FALSE,40203
4166,"Gross Morphology Placenta E12.5",NA,FALSE,40204
4167,"Gross Morphology Placenta E12.5",NA,FALSE,40205
4168,"Gross Morphology Placenta E12.5",NA,FALSE,40206
4169,"Gross Morphology Placenta E12.5",NA,FALSE,40207
4170,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47813
4171,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47814
4172,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47815
4173,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47816
4174,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47817
4175,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47819
4176,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47820
4177,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47821
4178,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47822
4179,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47824
4180,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47825
4181,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47826
4182,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47827
4183,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47828
4184,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47829
4185,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47830
4186,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47831
4187,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,47832
4188,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73974
4189,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73975
4190,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73976
4191,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73977
4192,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73978
4193,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73979
4194,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73980
4195,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73981
4196,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73982
4197,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,73983
4198,"Organ Weight","Organ weights from different tissues collected for IMPC",FALSE,74113
4242,"Clinical Chemistry","'Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.'",TRUE,21495
4253,"Clinical Chemistry","'Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.'",TRUE,21506
4271,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7636
4272,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7637
4273,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7638
4274,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7639
4275,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7640
4276,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7641
4277,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7642
4278,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7643
4279,"MicroCT E14.5-E15.5 Analysis",NA,FALSE,7644
4334,"Clinical Chemistry","'Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.'",TRUE,37432
4335,"Clinical Chemistry","'Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.'",TRUE,37433
4336,"Clinical Chemistry","'Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.'",TRUE,37434
4337,"Clinical Chemistry","'Clinical chemistry determines biochemical parameters in plasma including enzymatic activity, specific substrates and electrolytes.&nbsp;Ontological description: MP:0001545 &ndash; blood physiology abnormalities.'",TRUE,37435
4338,"Gross Morphology Embryo E9.5",NA,FALSE,41908
4339,"Gross Morphology Embryo E9.5",NA,FALSE,41909
4340,"Gross Morphology Embryo E9.5",NA,FALSE,41910
4341,"Gross Morphology Embryo E9.5",NA,FALSE,41911
4342,"Gross Morphology Embryo E9.5",NA,FALSE,41912
4344,"Gross Morphology Embryo E9.5",NA,FALSE,41914
4345,"Gross Morphology Embryo E9.5",NA,FALSE,41915
4346,"Gross Morphology Embryo E9.5",NA,FALSE,41916
4347,"Gross Morphology Embryo E9.5",NA,FALSE,41917
4349,"Gross Morphology Embryo E9.5",NA,FALSE,41919
4350,"Gross Morphology Embryo E9.5",NA,FALSE,41920
4353,"Gross Morphology Embryo E9.5",NA,FALSE,41923
4354,"Gross Morphology Embryo E9.5",NA,FALSE,41924
4357,"Gross Morphology Embryo E9.5",NA,FALSE,41927
4358,"Gross Morphology Embryo E9.5",NA,FALSE,41928
4359,"Gross Morphology Embryo E9.5",NA,FALSE,41929
4360,"Gross Morphology Embryo E9.5",NA,FALSE,41930
4362,"Gross Morphology Embryo E9.5",NA,FALSE,41932
4363,"Gross Morphology Embryo E9.5",NA,FALSE,41933
4368,"Gross Morphology Embryo E9.5",NA,FALSE,41938
4371,"Gross Morphology Embryo E9.5",NA,FALSE,41941
4372,"Gross Morphology Embryo E9.5",NA,FALSE,41942
4373,"Gross Morphology Embryo E9.5",NA,FALSE,41943
4374,"Gross Morphology Embryo E9.5",NA,FALSE,41944
4376,"Gross Morphology Embryo E9.5",NA,FALSE,41946
4377,"Gross Morphology Embryo E9.5",NA,FALSE,41947
4378,"Gross Morphology Embryo E9.5",NA,FALSE,41948
4392,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18547
4393,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18548
4394,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18549
4395,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18550
4396,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18551
4397,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18552
4398,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18553
4399,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18554
4400,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18555
4401,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18556
4402,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18557
4403,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18558
4404,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18559
4405,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18560
4406,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18561
4407,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18562
4408,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18563
4409,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18564
4410,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18565
4411,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18566
4412,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18567
4413,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18568
4414,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18569
4415,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18570
4416,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18571
4417,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18572
4418,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18573
4419,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18574
4420,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18575
4421,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18576
4422,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18577
4423,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18578
4424,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18579
4425,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18580
4426,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18581
4427,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18582
4428,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18583
4429,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18584
4430,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18585
4431,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18586
4432,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18587
4433,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18588
4434,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18589
4435,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18590
4436,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18591
4437,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18592
4438,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18593
4439,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18594
4440,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18595
4441,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18596
4442,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18597
4443,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18598
4444,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18599
4445,"Auditory Brain Stem Response","Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.",TRUE,18600
4484,"Acoustic Startle and Pre-pulse Inhibition (PPI)","'The acoustic startle response is characterized by an exaggerated flinching response to an unexpected strong auditory stimulus (pre-pulse). This response can be attenuated when it is preceded by a weaker stimulus (pre-pulse) and is the principle underlying pre-pulse inhibition (PPI). PPI has been described in numerous species, including mice and humans and provides an operational measure of sensorimotor gating reflecting the ability of an animal to successfully integrate and inhibit sensory information. Several clinical studies have shown that a number of human disorders have impaired PPI including: schizophrenia, Huntington&rsquo;s disease, fragile X syndrome, and autism. The acoustic startle and PPI paradigm is therefore largely used to assess sensorimotor gating and the effects of a number of treatment modalities such as putative anti-psychotics, and to explore genetic and neurobiological mechanisms underlying behaviors of relevance to psychosis (Geyer, 1999; Ouagazzal et al., 2001).Ontological description: MP:0002067 - abnormal sensory capabilities/reflexes/nociception.'",TRUE,35602
4497,"Insulin Blood Level","The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].",FALSE,21873
4560,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27185
4561,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27186
4562,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27187
4563,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27188
4564,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27189
4565,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27190
4566,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27191
4567,"Body Weight","'The body weight test measures the weight of the mouse in a time series, allowing monitoring of its evolution; also, it is required in many other procedures.'",TRUE,27192
4616,"Gross Morphology Embryo E9.5",NA,FALSE,42271
4617,"Gross Morphology Embryo E9.5",NA,FALSE,42272
4618,"Gross Morphology Embryo E9.5",NA,FALSE,42273
4662,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16864
4663,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16865
4664,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16866
4665,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16867
4666,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16868
4667,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16869
4670,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16872
4671,"Combined SHIRPA and Dysmorphology","'SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments, so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics, behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.'",TRUE,16873
